entry_id,line_no,posting_date,effective_date,account_code,account_name,account_type,cost_centre,user_id,entry_type,narration,debit,credit,approval_status,approver_id
JE1026003,2,2025-04-01,2025-04-01,2100,Trade payables,Liability,CC-200,U016,Manual,Purchase of raw material,0.0,573130.02,Approved,A003
JE1026561,1,2025-04-01,2025-04-01,1110,Bank - current account,Asset,CC-100,SYS-BATCH,System,Customer receipt,799680.33,0.0,Approved,A002
JE1026561,2,2025-04-01,2025-04-01,1200,Trade receivables,Asset,CC-100,SYS-BATCH,System,Customer receipt,0.0,799680.33,Approved,A002
JE1026775,1,2025-04-01,2025-04-01,2100,Trade payables,Liability,CC-200,SYS-BATCH,System,Supplier payment,53129.29,0.0,Not required,
JE1026775,2,2025-04-01,2025-04-01,1110,Bank - current account,Asset,CC-200,SYS-BATCH,System,Supplier payment,0.0,53129.29,Not required,
JE1026781,1,2025-04-01,2025-04-01,5380,Printing and stationery,Expense,CC-600,SYS-BATCH,System,Stationery purchase,5669.26,0.0,Not required,
JE1026781,2,2025-04-01,2025-04-01,2100,Trade payables,Liability,CC-600,SYS-BATCH,System,Stationery purchase,0.0,5669.26,Not required,
JE1027012,1,2025-04-01,2025-04-01,5100,Cost of materials consumed,Expense,CC-100,SYS-BATCH,System,Purchase of raw material,22657.92,0.0,Not required,
JE1027012,2,2025-04-01,2025-04-01,2100,Trade payables,Liability,CC-100,SYS-BATCH,System,Purchase of raw material,0.0,22657.92,Not required,
JE1027033,1,2025-04-01,2025-04-01,1200,Trade receivables,Asset,CC-300,SYS-BATCH,System,Service invoice raised,290531.98,0.0,Not required,
JE1027033,2,2025-04-01,2025-04-01,4110,Revenue - service income,Income,CC-300,SYS-BATCH,System,Service invoice raised,0.0,290531.98,Not required,
JE1027183,1,2025-04-01,2025-04-01,5300,Rent expense,Expense,CC-300,SYS-BATCH,System,Rent for the period,347583.77,0.0,Not required,
JE1027183,2,2025-04-01,2025-04-01,2110,Accrued expenses,Liability,CC-300,SYS-BATCH,System,Rent for the period,0.0,347583.77,Not required,
JE1027302,1,2025-04-01,2025-04-01,1110,Bank - current account,Asset,CC-100,SYS-BATCH,System,Customer receipt,354768.25,0.0,Not required,
JE1027302,2,2025-04-01,2025-04-01,1200,Trade receivables,Asset,CC-100,SYS-BATCH,System,Customer receipt,0.0,354768.25,Not required,
JE1027383,1,2025-04-01,2025-04-01,5350,Advertisement and marketing,Expense,CC-200,SYS-BATCH,System,Marketing spend,395810.17,0.0,Not required,
JE1027383,2,2025-04-01,2025-04-01,2100,Trade payables,Liability,CC-200,SYS-BATCH,System,Marketing spend,0.0,395810.17,Not required,
JE1027870,1,2025-04-01,2025-04-01,1200,Trade receivables,Asset,CC-100,SYS-BATCH,System,Sales invoice raised,603060.57,0.0,Approved,A002
JE1027870,2,2025-04-01,2025-04-01,4100,Revenue - product sales,Income,CC-100,SYS-BATCH,System,Sales invoice raised,0.0,603060.57,Approved,A002
JE1028164,1,2025-04-01,2025-04-01,5100,Cost of materials consumed,Expense,CC-600,SYS-BATCH,System,Purchase of raw material,546105.31,0.0,Approved,A001
JE1028164,2,2025-04-01,2025-04-01,2100,Trade payables,Liability,CC-600,SYS-BATCH,System,Purchase of raw material,0.0,546105.31,Approved,A001
JE1029037,1,2025-04-01,2025-04-01,1200,Trade receivables,Asset,CC-400,SYS-BATCH,System,Sales invoice raised,180242.83,0.0,Not required,
JE1029037,2,2025-04-01,2025-04-01,4100,Revenue - product sales,Income,CC-400,SYS-BATCH,System,Sales invoice raised,0.0,180242.83,Not required,
JE1029314,1,2025-04-01,2025-04-01,1200,Trade receivables,Asset,CC-200,SYS-BATCH,System,Sales invoice raised,243731.08,0.0,Not required,
JE1029314,2,2025-04-01,2025-04-01,4100,Revenue - product sales,Income,CC-200,SYS-BATCH,System,Sales invoice raised,0.0,243731.08,Not required,
JE1029609,1,2025-04-01,2025-04-01,1200,Trade receivables,Asset,CC-400,SYS-BATCH,System,Sales invoice raised,720855.71,0.0,Approved,A003
JE1029609,2,2025-04-01,2025-04-01,4100,Revenue - product sales,Income,CC-400,SYS-BATCH,System,Sales invoice raised,0.0,720855.71,Approved,A003
JE1029933,1,2025-04-01,2025-04-01,5200,Employee benefit expense,Expense,CC-200,SYS-BATCH,System,Payroll for the month,2333254.74,0.0,Approved,A002
JE1029933,2,2025-04-01,2025-04-01,2120,Provision for employee benefits,Liability,CC-200,SYS-BATCH,System,Payroll for the month,0.0,2333254.74,Approved,A002
JE1030220,1,2025-04-01,2025-04-01,5400,Depreciation and amortisation,Expense,CC-100,U014,Manual,Depreciation charge,823636.77,0.0,Approved,A003
JE1030220,2,2025-04-01,2025-04-01,1510,Accumulated depreciation,Asset,CC-100,U014,Manual,Depreciation charge,0.0,823636.77,Approved,A003
JE1030337,1,2025-04-01,2025-04-01,1110,Bank - current account,Asset,CC-100,SYS-BATCH,System,Customer receipt,382627.93,0.0,Not required,
JE1030337,2,2025-04-01,2025-04-01,1200,Trade receivables,Asset,CC-100,SYS-BATCH,System,Customer receipt,0.0,382627.93,Not required,
JE1030462,1,2025-04-01,2025-04-01,1200,Trade receivables,Asset,CC-200,SYS-BATCH,System,Sales invoice raised,846151.47,0.0,Approved,A003
JE1030462,2,2025-04-01,2025-04-01,4100,Revenue - product sales,Income,CC-200,SYS-BATCH,System,Sales invoice raised,0.0,846151.47,Approved,A003
JE1030665,1,2025-04-01,2025-04-01,1200,Trade receivables,Asset,CC-500,U011,Manual,Sales invoice raised,833188.76,0.0,Approved,A003
JE1030665,2,2025-04-01,2025-04-01,4100,Revenue - product sales,Income,CC-500,U011,Manual,Sales invoice raised,0.0,833188.76,Approved,A003
JE1030693,1,2025-04-01,2025-04-01,1110,Bank - current account,Asset,CC-500,SYS-BATCH,System,Customer receipt,395109.25,0.0,Not required,
JE1030693,2,2025-04-01,2025-04-01,1200,Trade receivables,Asset,CC-500,SYS-BATCH,System,Customer receipt,0.0,395109.25,Not required,
JE1030990,1,2025-04-01,2025-04-01,5100,Cost of materials consumed,Expense,CC-600,SYS-BATCH,System,Purchase of raw material,57802.49,0.0,Not required,
JE1030990,2,2025-04-01,2025-04-01,2100,Trade payables,Liability,CC-600,SYS-BATCH,System,Purchase of raw material,0.0,57802.49,Not required,
JE1031038,1,2025-04-01,2025-04-01,1110,Bank - current account,Asset,CC-600,SYS-BATCH,System,Customer receipt,467945.39,0.0,Not required,
JE1031038,2,2025-04-01,2025-04-01,1200,Trade receivables,Asset,CC-600,SYS-BATCH,System,Customer receipt,0.0,467945.39,Not required,
JE1031110,1,2025-04-01,2025-04-01,5320,Repairs and maintenance,Expense,CC-300,SYS-BATCH,System,Repairs and upkeep,142654.3,0.0,Not required,
JE1031110,2,2025-04-01,2025-04-01,2100,Trade payables,Liability,CC-300,SYS-BATCH,System,Repairs and upkeep,0.0,142654.3,Not required,
JE1031310,1,2025-04-01,2025-04-01,5370,Communication expense,Expense,CC-300,SYS-BATCH,System,Telephone and internet,58004.34,0.0,Not required,
JE1031310,2,2025-04-01,2025-04-01,2110,Accrued expenses,Liability,CC-300,SYS-BATCH,System,Telephone and internet,0.0,58004.34,Not required,
JE1031362,1,2025-04-01,2025-04-01,5380,Printing and stationery,Expense,CC-500,SYS-BATCH,System,Stationery purchase,33412.56,0.0,Not required,
JE1031362,2,2025-04-01,2025-04-01,2100,Trade payables,Liability,CC-500,SYS-BATCH,System,Stationery purchase,0.0,33412.56,Not required,
JE1031729,1,2025-04-01,2025-04-01,5210,Contract staff cost,Expense,CC-300,SYS-BATCH,System,Contract staff billing,77948.96,0.0,Not required,
JE1031729,2,2025-04-01,2025-04-01,2100,Trade payables,Liability,CC-300,SYS-BATCH,System,Contract staff billing,0.0,77948.96,Not required,
JE1032445,1,2025-04-01,2025-04-01,1200,Trade receivables,Asset,CC-200,SYS-BATCH,System,Sales invoice raised,353122.92,0.0,Not required,
JE1032445,2,2025-04-01,2025-04-01,4100,Revenue - product sales,Income,CC-200,SYS-BATCH,System,Sales invoice raised,0.0,353122.92,Not required,
JE1032519,1,2025-04-01,2025-04-01,5340,Legal and professional fees,Expense,CC-300,SYS-BATCH,System,Professional fees billed,324906.13,0.0,Not required,
JE1032519,2,2025-04-01,2025-04-01,2100,Trade payables,Liability,CC-300,SYS-BATCH,System,Professional fees billed,0.0,324906.13,Not required,
JE1032827,1,2025-04-01,2025-04-01,1200,Trade receivables,Asset,CC-100,SYS-BATCH,System,Sales invoice raised,100590.04,0.0,Not required,
JE1032827,2,2025-04-01,2025-04-01,4100,Revenue - product sales,Income,CC-100,SYS-BATCH,System,Sales invoice raised,0.0,100590.04,Not required,
JE1032829,1,2025-04-01,2025-04-01,1200,Trade receivables,Asset,CC-400,SYS-BATCH,System,GST output booked,103392.69,0.0,Not required,
JE1032829,2,2025-04-01,2025-04-01,2200,Output GST payable,Liability,CC-400,SYS-BATCH,System,GST output booked,0.0,103392.69,Not required,
JE1033084,1,2025-04-01,2025-04-01,2100,Trade payables,Liability,CC-600,SYS-BATCH,System,Supplier payment,396159.33,0.0,Not required,
JE1033084,2,2025-04-01,2025-04-01,1110,Bank - current account,Asset,CC-600,SYS-BATCH,System,Supplier payment,0.0,396159.33,Not required,
JE1033153,1,2025-04-01,2025-04-01,1200,Trade receivables,Asset,CC-600,SYS-BATCH,System,Sales invoice raised,380273.97,0.0,Not required,
JE1033153,2,2025-04-01,2025-04-01,4100,Revenue - product sales,Income,CC-600,SYS-BATCH,System,Sales invoice raised,0.0,380273.97,Not required,
JE1033232,1,2025-04-01,2025-04-01,1110,Bank - current account,Asset,CC-600,SYS-BATCH,System,Customer receipt,881077.1,0.0,Approved,A002
JE1033232,2,2025-04-01,2025-04-01,1200,Trade receivables,Asset,CC-600,SYS-BATCH,System,Customer receipt,0.0,881077.1,Approved,A002
JE1033890,1,2025-04-01,2025-04-01,1110,Bank - current account,Asset,CC-600,SYS-BATCH,System,Customer receipt,786345.22,0.0,Approved,A003
JE1033890,2,2025-04-01,2025-04-01,1200,Trade receivables,Asset,CC-600,SYS-BATCH,System,Customer receipt,0.0,786345.22,Approved,A003
JE1034035,1,2025-04-01,2025-04-01,1200,Trade receivables,Asset,CC-500,SYS-BATCH,System,Sales invoice raised,444054.34,0.0,Not required,
JE1034035,2,2025-04-01,2025-04-01,4100,Revenue - product sales,Income,CC-500,SYS-BATCH,System,Sales invoice raised,0.0,444054.34,Not required,
JE1035277,1,2025-04-01,2025-04-01,1110,Bank - current account,Asset,CC-600,SYS-BATCH,System,Customer receipt,320635.59,0.0,Not required,
JE1035277,2,2025-04-01,2025-04-01,1200,Trade receivables,Asset,CC-600,SYS-BATCH,System,Customer receipt,0.0,320635.59,Not required,
JE1035516,1,2025-04-01,2025-04-01,1600,Input GST receivable,Asset,CC-300,SYS-BATCH,System,GST input booked,44433.14,0.0,Not required,
JE1035516,2,2025-04-01,2025-04-01,2100,Trade payables,Liability,CC-300,SYS-BATCH,System,GST input booked,0.0,44433.14,Not required,
JE1035715,1,2025-04-01,2025-04-01,2100,Trade payables,Liability,CC-500,SYS-BATCH,System,Supplier payment,248091.09,0.0,Not required,
JE1035715,2,2025-04-01,2025-04-01,1110,Bank - current account,Asset,CC-500,SYS-BATCH,System,Supplier payment,0.0,248091.09,Not required,
JE1035773,1,2025-04-01,2025-04-01,1600,Input GST receivable,Asset,CC-100,SYS-BATCH,System,GST input booked,72936.71,0.0,Not required,
JE1035773,2,2025-04-01,2025-04-01,2100,Trade payables,Liability,CC-100,SYS-BATCH,System,GST input booked,0.0,72936.71,Not required,
JE1036263,1,2025-04-01,2025-04-01,1410,Advance to suppliers,Asset,CC-200,SYS-BATCH,System,Advance to supplier,322565.99,0.0,Not required,
JE1036263,2,2025-04-01,2025-04-01,1110,Bank - current account,Asset,CC-200,SYS-BATCH,System,Advance to supplier,0.0,322565.99,Not required,
JE1036540,1,2025-04-01,2025-04-01,5210,Contract staff cost,Expense,CC-300,SYS-BATCH,System,Contract staff billing,190183.65,0.0,Not required,
JE1036540,2,2025-04-01,2025-04-01,2100,Trade payables,Liability,CC-300,SYS-BATCH,System,Contract staff billing,0.0,190183.65,Not required,
JE1036639,1,2025-04-01,2025-04-01,1600,Input GST receivable,Asset,CC-200,SYS-BATCH,System,GST input booked,12036.01,0.0,Not required,
JE1036639,2,2025-04-01,2025-04-01,2100,Trade payables,Liability,CC-200,SYS-BATCH,System,GST input booked,0.0,12036.01,Not required,
JE1036694,1,2025-04-01,2025-04-01,5300,Rent expense,Expense,CC-400,SYS-BATCH,System,Rent for the period,205127.32,0.0,Not required,
JE1036694,2,2025-04-01,2025-04-01,2110,Accrued expenses,Liability,CC-400,SYS-BATCH,System,Rent for the period,0.0,205127.32,Not required,
JE1036992,1,2025-04-01,2025-04-01,5350,Advertisement and marketing,Expense,CC-600,U004,Manual,Marketing spend,88717.49,0.0,Not required,
JE1036992,2,2025-04-01,2025-04-01,2100,Trade payables,Liability,CC-600,U004,Manual,Marketing spend,0.0,88717.49,Not required,
JE1037556,1,2025-04-01,2025-04-01,5310,Power and fuel,Expense,CC-100,U009,Manual,Electricity charges,246970.42,0.0,Not required,
JE1037556,2,2025-04-01,2025-04-01,2110,Accrued expenses,Liability,CC-100,U009,Manual,Electricity charges,0.0,246970.42,Not required,
JE1037710,1,2025-04-01,2025-04-01,1200,Trade receivables,Asset,CC-200,U005,Manual,Sales invoice raised,218911.62,0.0,Not required,
JE1037710,2,2025-04-01,2025-04-01,4100,Revenue - product sales,Income,CC-200,U005,Manual,Sales invoice raised,0.0,218911.62,Not required,
JE1037794,1,2025-04-01,2025-04-01,5340,Legal and professional fees,Expense,CC-500,U019,Manual,Professional fees billed,206958.78,0.0,Not required,
JE1037794,2,2025-04-01,2025-04-01,2100,Trade payables,Liability,CC-500,U019,Manual,Professional fees billed,0.0,206958.78,Not required,
JE1038446,1,2025-04-01,2025-04-01,1200,Trade receivables,Asset,CC-400,SYS-BATCH,System,GST output booked,147187.63,0.0,Not required,
JE1038446,2,2025-04-01,2025-04-01,2200,Output GST payable,Liability,CC-400,SYS-BATCH,System,GST output booked,0.0,147187.63,Not required,
JE1038625,1,2025-04-01,2025-04-01,2100,Trade payables,Liability,CC-500,SYS-BATCH,System,Supplier payment,262547.16,0.0,Not required,
JE1038625,2,2025-04-01,2025-04-01,1110,Bank - current account,Asset,CC-500,SYS-BATCH,System,Supplier payment,0.0,262547.16,Not required,
JE1038838,1,2025-04-01,2025-04-01,1410,Advance to suppliers,Asset,CC-100,SYS-BATCH,System,Advance to supplier,304121.12,0.0,Not required,
JE1038838,2,2025-04-01,2025-04-01,1110,Bank - current account,Asset,CC-100,SYS-BATCH,System,Advance to supplier,0.0,304121.12,Not required,
JE1038913,1,2025-04-01,2025-04-01,1200,Trade receivables,Asset,CC-200,SYS-BATCH,System,Sales invoice raised,118749.21,0.0,Not required,
JE1038913,2,2025-04-01,2025-04-01,4100,Revenue - product sales,Income,CC-200,SYS-BATCH,System,Sales invoice raised,0.0,118749.21,Not required,
JE1039896,1,2025-04-01,2025-04-01,5320,Repairs and maintenance,Expense,CC-100,SYS-BATCH,System,Repairs and upkeep,9999.75,0.0,Not required,
JE1039896,2,2025-04-01,2025-04-01,2100,Trade payables,Liability,CC-100,SYS-BATCH,System,Repairs and upkeep,0.0,9999.75,Not required,
JE1040374,1,2025-04-01,2025-04-01,1200,Trade receivables,Asset,CC-300,SYS-BATCH,System,Sales invoice raised,585522.25,0.0,Approved,A002
JE1040374,2,2025-04-01,2025-04-01,4100,Revenue - product sales,Income,CC-300,SYS-BATCH,System,Sales invoice raised,0.0,585522.25,Approved,A002
JE1040426,1,2025-04-01,2025-04-01,1200,Trade receivables,Asset,CC-500,SYS-BATCH,System,Sales invoice raised,209365.23,0.0,Not required,
JE1040426,2,2025-04-01,2025-04-01,4100,Revenue - product sales,Income,CC-500,SYS-BATCH,System,Sales invoice raised,0.0,209365.23,Not required,
JE1040832,1,2025-04-01,2025-04-01,5310,Power and fuel,Expense,CC-200,SYS-BATCH,System,Electricity charges,213180.98,0.0,Not required,
JE1040832,2,2025-04-01,2025-04-01,2110,Accrued expenses,Liability,CC-200,SYS-BATCH,System,Electricity charges,0.0,213180.98,Not required,
JE1040959,1,2025-04-01,2025-04-01,2100,Trade payables,Liability,CC-300,SYS-BATCH,System,TDS deducted on payment,65430.08,0.0,Not required,
JE1040959,2,2025-04-01,2025-04-01,2210,TDS payable,Liability,CC-300,SYS-BATCH,System,TDS deducted on payment,0.0,65430.08,Not required,
JE1041041,1,2025-04-01,2025-04-01,1200,Trade receivables,Asset,CC-500,SYS-BATCH,System,Sales invoice raised,104696.48,0.0,Not required,
JE1041041,2,2025-04-01,2025-04-01,4100,Revenue - product sales,Income,CC-500,SYS-BATCH,System,Sales invoice raised,0.0,104696.48,Not required,
JE1041291,1,2025-04-01,2025-04-01,1200,Trade receivables,Asset,CC-200,SYS-BATCH,System,Sales invoice raised,188458.6,0.0,Not required,
JE1041291,2,2025-04-01,2025-04-01,4100,Revenue - product sales,Income,CC-200,SYS-BATCH,System,Sales invoice raised,0.0,188458.6,Not required,
JE1041312,1,2025-04-01,2025-04-01,1200,Trade receivables,Asset,CC-200,SYS-BATCH,System,Service invoice raised,350015.5,0.0,Not required,
JE1041312,2,2025-04-01,2025-04-01,4110,Revenue - service income,Income,CC-200,SYS-BATCH,System,Service invoice raised,0.0,350015.5,Not required,
JE1041896,1,2025-04-01,2025-04-01,2100,Trade payables,Liability,CC-400,SYS-BATCH,System,Supplier payment,599056.11,0.0,Approved,A001
JE1041896,2,2025-04-01,2025-04-01,1110,Bank - current account,Asset,CC-400,SYS-BATCH,System,Supplier payment,0.0,599056.11,Approved,A001
JE1042092,1,2025-04-01,2025-04-01,5320,Repairs and maintenance,Expense,CC-300,U004,Manual,Repairs and upkeep,143394.72,0.0,Not required,
JE1042092,2,2025-04-01,2025-04-01,2100,Trade payables,Liability,CC-300,U004,Manual,Repairs and upkeep,0.0,143394.72,Not required,
JE1042266,1,2025-04-01,2025-04-01,5340,Legal and professional fees,Expense,CC-100,SYS-BATCH,System,Professional fees billed,221884.22,0.0,Not required,
JE1042266,2,2025-04-01,2025-04-01,2100,Trade payables,Liability,CC-100,SYS-BATCH,System,Professional fees billed,0.0,221884.22,Not required,
JE1042736,1,2025-04-01,2025-04-01,1600,Input GST receivable,Asset,CC-300,SYS-BATCH,System,GST input booked,108764.61,0.0,Not required,
JE1042736,2,2025-04-01,2025-04-01,2100,Trade payables,Liability,CC-300,SYS-BATCH,System,GST input booked,0.0,108764.61,Not required,
JE1043775,1,2025-04-01,2025-04-01,2100,Trade payables,Liability,CC-200,SYS-BATCH,System,Supplier payment,536846.22,0.0,Approved,A002
JE1043775,2,2025-04-01,2025-04-01,1110,Bank - current account,Asset,CC-200,SYS-BATCH,System,Supplier payment,0.0,536846.22,Approved,A002
JE1043897,1,2025-04-01,2025-04-01,5200,Employee benefit expense,Expense,CC-100,SYS-BATCH,System,Payroll for the month,620969.42,0.0,Approved,A001
JE1043897,2,2025-04-01,2025-04-01,2120,Provision for employee benefits,Liability,CC-100,SYS-BATCH,System,Payroll for the month,0.0,620969.42,Approved,A001
JE1043899,1,2025-04-01,2025-04-01,5500,Finance cost,Expense,CC-600,SYS-BATCH,System,Interest on borrowings,644686.56,0.0,Approved,A002
JE1043899,2,2025-04-01,2025-04-01,2310,Interest accrued but not due,Liability,CC-600,SYS-BATCH,System,Interest on borrowings,0.0,644686.56,Approved,A002
JE1044298,1,2025-04-01,2025-04-01,5300,Rent expense,Expense,CC-400,U003,Manual,Rent for the period,303189.89,0.0,Not required,
JE1044298,2,2025-04-01,2025-04-01,2110,Accrued expenses,Liability,CC-400,U003,Manual,Rent for the period,0.0,303189.89,Not required,
JE1044899,1,2025-04-01,2025-04-01,5100,Cost of materials consumed,Expense,CC-500,U019,Manual,Purchase of raw material,193890.46,0.0,Not required,
JE1044899,2,2025-04-01,2025-04-01,2100,Trade payables,Liability,CC-500,U019,Manual,Purchase of raw material,0.0,193890.46,Not required,
JE1044918,1,2025-04-01,2025-04-01,5100,Cost of materials consumed,Expense,CC-500,U001,Manual,Purchase of raw material,645636.03,0.0,Approved,A001
JE1044918,2,2025-04-01,2025-04-01,2100,Trade payables,Liability,CC-500,U001,Manual,Purchase of raw material,0.0,645636.03,Approved,A001
